id,status,notes,db_name,source_name,db_brand,db_model,db_reference,source_reference,db_price,source_price,db_image_count,source_image_count,image,source_url
avi-cartier-la-dona-de-cartier-silver-roman-dial-we6601mx-001,mismatch,name;price;reference,"Cartier La Dona De Cartier WE6601MX, 18K White Gold, Silver Roman Dial, 29 mm",Cartier La Dona De Cartier,Cartier,NULL,NULL,WE6601MX,122500,117400.0,4,3,/api/uploads/aviandco/products/we6601mx-001-1-0c73ceab3214b4f1.jpg,https://www.aviandco.com/cartier-la-dona-de-cartier-silver-roman-dial-we6601mx-001
avi-cartier-panthere-jewellery-black-dial-g0hpi01706-spy001,mismatch,name,"Cartier Panthère HPI01706, Yellow Gold, Black Dial, 18 mm",There has been an error processing your request,Cartier,NULL,NULL,,0,0,3,0,/api/uploads/aviandco/products/cartier-panthere-g0hpi01706-spy001-1-82240bdcd8cc9660.jpg,https://www.aviandco.com/cartier-panthere-jewellery-black-dial-g0hpi01706-spy001
avi-cartier-panthere-w61003t9-pink-mother-of-pearl-dial-w61003,mismatch,name;price;reference,"Cartier Panthere W61003T9, Stainless Steel, Pink MOP Dial, 17 mm",Cartier Panthere,Cartier,NULL,NULL,W61003T9,0,3000.0,3,3,/api/uploads/aviandco/products/w61003t9-001-1-144c8245b554592e.png,https://www.aviandco.com/cartier-panthere-w61003t9-pink-mother-of-pearl-dial-w61003t9-001
avi-cartier-pasha-whpa0007-skeleton-dial-ctpa07004,mismatch,name;price;reference,"Cartier Pasha WHPA0007, Stainless Steel, Skeleton Dial, 41 mm",Cartier Pasha,Cartier,NULL,NULL,WHPA0007,19900,18900.0,10,3,/api/uploads/aviandco/products/cartier-pasha-ctpa07004-1-060e48e968ca257d.jpg,https://www.aviandco.com/cartier-pasha-whpa0007-skeleton-dial-ctpa07004
avi-cartier-pasha-whpa0007-skeleton-dial-ctpa07006,mismatch,name;price;reference,"Cartier Pasha WHPA0007, Stainless Steel, Skeleton Dial, 41 mm",Cartier Pasha,Cartier,NULL,NULL,WHPA0007,19900,18400.0,7,3,/api/uploads/aviandco/products/cartier-pasha-ctpa07004-1-1-dd9a4cb558e7a493.jpg,https://www.aviandco.com/cartier-pasha-whpa0007-skeleton-dial-ctpa07006
avi-cartier-rotonde-de-cartier-w1580007-grey-skeletonized-roma,mismatch,name;reference,"Cartier Rotonde de Cartier Tourbillon W1580007, Tourbillon, Platinum, Grey Skeletonized Roman Dial, 45 mm",Cartier Rotonde de Cartier Tourbillon,Cartier,NULL,NULL,W1580007,61300,61300.0,3,3,/api/uploads/aviandco/products/cartier-rotonde-de-cartier-w1580007-001-1-dd553c76d0ce8ffe.jpg,https://www.aviandco.com/cartier-rotonde-de-cartier-w1580007-grey-skeletonized-roman-dial-w1580007-001
avi-cartier-santos-100-2891-white-roman-dial-2891-001,mismatch,name;price;reference,"Cartier Santos 100 2891, Platinum, White Roman Dial, 42 mm",Cartier Santos 100,Cartier,NULL,NULL,2891,0,58100.0,3,3,/api/uploads/aviandco/products/cartier-santos-100-xl-2891-white-roman-1-1-47ddcc1d7c4f07cf.jpg,https://www.aviandco.com/cartier-santos-100-2891-white-roman-dial-2891-001
avi-cartier-santos-de-cartier-wgsa0007-white-dial-ctst07106,mismatch,name;price;reference,"Cartier Santos de Cartier WGSA0007, 18K Rose Gold, White Roman Dial, 40 mm",Cartier Santos de Cartier,Cartier,NULL,NULL,WGSA0007,0,30699.0,10,3,/api/uploads/aviandco/products/cartier-santos-de-cartier-wgsa0007-1-65393bb6042d234c.jpg,https://www.aviandco.com/cartier-santos-de-cartier-wgsa0007-white-dial-ctst07106
avi-cartier-santos-dumont-w2020057-skeleton-dial-ctst07108,mismatch,name;price;reference,"Cartier Santos Dumont W2020057, 18K Rose Gold, Skeleton Dial, 38 mm",Cartier Santos Dumont,Cartier,NULL,NULL,W2020057,0,43599.0,3,3,/api/uploads/aviandco/products/f-cartr-rosgld-skeldil-w2020057--09-19-dea163b4c81305ba.jpg,https://www.aviandco.com/cartier-santos-dumont-w2020057-skeleton-dial-ctst07108
avi-cartier-santos-w2sa0009-silver-dial-w2sa0009-001,mismatch,name;price;reference,"Cartier Santos de Cartier W2SA0009, 18K Yellow Gold and Stainless Steel, Silver Dial, 40 mm",Cartier Santos de Cartier,Cartier,NULL,NULL,W2SA0009,12800,12300.0,3,3,/api/uploads/aviandco/products/cartier-santos-de-cariter-w2sa0009-001-1-7a588d97ce3e099e.jpg,https://www.aviandco.com/cartier-santos-w2sa0009-silver-dial-w2sa0009-001
avi-cartier-santos-w2sa0009-silver-dial-w2sa0009-002,mismatch,name;reference,"Cartier Santos de Cartier W2SA0009, Stainless Steel & 18K Yellow Gold, Silver Dial, 40 mm",Cartier Santos de Cartier,Cartier,NULL,NULL,W2SA0009,12800,12800.0,3,3,/api/uploads/aviandco/products/cartier-santos-de-cariter-w2sa0009-001-1-1-20864cfcd892175a.jpg,https://www.aviandco.com/cartier-santos-w2sa0009-silver-dial-w2sa0009-002
avi-cartier-santos-wssa0018-white-roman-sdial-wssa0018-011,mismatch,name;price;reference,"Cartier Santos de Cartier WSSA0018, Stainless Steel, Silver Roman Dial, 40 mm",Cartier Santos de Cartier,Cartier,NULL,NULL,WSSA0018,0,8000.0,3,3,/api/uploads/aviandco/products/cartier-santos-de-cartier-wssa0018-011-1-1-18fd44bbbf7b2bb6.jpg,https://www.aviandco.com/cartier-santos-wssa0018-white-roman-sdial-wssa0018-011
avi-cartier-santos-wssa0029-white-dial-wssa0029-001,mismatch,name;price;reference,"Cartier Santos de Cartier WSSA0029, Stainless Steel, White Dial, 35 mm",Cartier Santos de Cartier,Cartier,NULL,NULL,WSSA0029,7200,7100.0,11,3,/api/uploads/aviandco/products/cartier-santos-de-cariter-wssa0029-001-1-1-2-d9b3638781423034.jpg,https://www.aviandco.com/cartier-santos-wssa0029-white-dial-wssa0029-001
avi-cartier-santos-wssa0029-white-dial-wssa0029-005,mismatch,name;reference,"Cartier Santos de Cartier WSSA0029, Stainless Steel, White Dial, 35 mm",Cartier Santos de Cartier,Cartier,NULL,NULL,WSSA0029,7200,7200.0,12,3,/api/uploads/aviandco/products/cartier-santos-de-cariter-wssa0029-001-1-1-3-cb386e63df35feaa.jpg,https://www.aviandco.com/cartier-santos-wssa0029-white-dial-wssa0029-005
avi-cartier-santos-wssa0029-white-dial-wssa0029-006,mismatch,name;price;reference,"Cartier Santos de Cartier WSSA0029, Stainless Steel, White Dial, 35 mm",Cartier Santos de Cartier,Cartier,NULL,NULL,WSSA0029,7200,7100.0,3,3,/api/uploads/aviandco/products/cartier-santos-de-cariter-wssa0029-001-1-1-4-b0ccd37a9303daa9.jpg,https://www.aviandco.com/cartier-santos-wssa0029-white-dial-wssa0029-006
avi-cartier-santos-wssa0029-white-dial-wssa0029-008,mismatch,name;reference,"Cartier Santos de Cartier WSSA0029, Stainless Steel, White Dial, 35 mm",Cartier Santos de Cartier,Cartier,NULL,NULL,WSSA0029,7200,7200.0,3,3,/api/uploads/aviandco/products/cartier-santos-de-cariter-wssa0029-001-1-1-5-48fa05b7ce8b10e1.jpg,https://www.aviandco.com/cartier-santos-wssa0029-white-dial-wssa0029-008
avi-cartier-santos-wssa0029-white-dial-wssa0029-009,mismatch,name;price;reference,"Cartier Santos de Cartier WSSA0029, Stainless Steel, White Dial, 35 mm",Cartier Santos de Cartier,Cartier,NULL,NULL,WSSA0029,7200,7100.0,3,3,/api/uploads/aviandco/products/cartier-santos-de-cariter-wssa0029-001-1-1-6-1d119d5d46d94b3c.jpg,https://www.aviandco.com/cartier-santos-wssa0029-white-dial-wssa0029-009
avi-cartier-tank-a-guichet-wgta0234-white-dial-g0wgta0234-spy-,mismatch,name;price;reference,"Cartier Tank à Guichet WGTA0234, Yellow Gold, White Dial, 25 mm",Cartier Tank à Guichet,Cartier,NULL,NULL,WGTA0234,0,197000.0,3,3,/api/uploads/aviandco/products/cartier-tank-a-guichet-g0wgta0234-spy001-09f1faa49785d60a.jpg,https://www.aviandco.com/cartier-tank-a-guichet-wgta0234-white-dial-g0wgta0234-spy-001
avi-cartier-tank-a-guichet-wgta0236-white-dial-g0wgta0236-spy0,mismatch,name;price;reference,"Cartier Tank à Guichet WGTA0236, Platinum, White Dial, 25 mm",Cartier Tank à Guichet,Cartier,NULL,NULL,WGTA0236,0,55500.0,3,3,/api/uploads/aviandco/products/cartier-tank-a-guichet-g0wgta0236-spy001-3e10fa4a8b61c3e1.jpg,https://www.aviandco.com/cartier-tank-a-guichet-wgta0236-white-dial-g0wgta0236-spy001
avi-cartier-tank-louis-wgta0011-silver-roman-dial-wgta0011-001,mismatch,name;price;reference,"Cartier Tank Louis WGTA0011, 18K Rose Gold, Silver Roman Dial, 38 mm",Cartier Tank Louis,Cartier,NULL,NULL,WGTA0011,0,12800.0,3,3,/api/uploads/aviandco/products/cartier-tank-louis-wgta0011-001-1-9dde4d0d06be141f.jpg,https://www.aviandco.com/cartier-tank-louis-wgta0011-silver-roman-dial-wgta0011-001
avi-cartier-tressage-white-gold-and-diamonds-g0hpi01691-spy001,mismatch,name;price;reference,"Cartier Tressage HPI01691, White Gold, White Gold & Diamonds Dial, 26 mm",Cartier Tressage,Cartier,NULL,NULL,HPI01691,0,134000.0,3,3,/api/uploads/aviandco/products/cartier-tressage-g0hpi01691-spy001-2a852d7c99068613.jpg,https://www.aviandco.com/cartier-tressage-white-gold-and-diamonds-g0hpi01691-spy001
avi-cartier-tressage-white-gold-and-diamonds-g0hpi01693-spy001,mismatch,name;price;reference,"Cartier Tressage HPI01693, White Gold, White Gold & Diamonds Dial, 26 mm",Cartier Tressage,Cartier,NULL,NULL,HPI01693,0,122000.0,3,3,/api/uploads/aviandco/products/cartier-tressage-g0hpi01693-spy001-13b808a7fa374de0.jpg,https://www.aviandco.com/cartier-tressage-white-gold-and-diamonds-g0hpi01693-spy001
avi-cf-001-mirror-polished-anthracite-grand-feu-enamel-g0cf-sp,mismatch,name;price;reference,"F.P. Journe Chronomètre Furtif CF, Tungsten Carbide & Tantalum, Mirror Polished Anthracite Grand Feu Enamel, 42 mm",F.P. Journe Chronomètre Furtif,F.P. Journe,NULL,NULL,CF-001,0,103300.0,3,3,/api/uploads/aviandco/products/f-p-journe-chronometre-furtif-cf-spy001-c4e4b35ef2a6c5b6.jpg,https://www.aviandco.com/cf-001-mirror-polished-anthracite-grand-feu-enamel-g0cf-spy001
avi-chanel-j12-365-white-opaline-dial-j12-365-001,missing_source_url,,"Chanel J12 J12-365, White Ceramic & 18K Rose Gold, White Opaline Arabic Dial, 37 mm",,Chanel,NULL,NULL,,0,,1,0,/api/uploads/aviandco/products/aviandco-404-oswaldo-local.jpg,
avi-chanel-j12-h0949-black-dial-h0949-001,missing_source_url,,"Chanel J12 H0949, Black Ceramic, Diamond Bezel, Black Dial, 33 mm",,Chanel,NULL,NULL,,7900,,1,0,/api/uploads/aviandco/products/chanel-j-12-h0949-001-1-02fb553d7e8c92aa.jpg,
avi-chopard-alpine-eagle-295363-5004-pave-diamond-dial-295363-,missing_source_url,,"Chopard Alpine Eagle 295363-5004, 18K Rose Gold, Rainbow Sapphire Bezel, Pave Diamond Dial, 41 mm",,Chopard,NULL,NULL,,127600,,1,0,/api/uploads/aviandco/products/aviandco-404-oswaldo-local.jpg,
avi-f-p-journe-astronomic-souveraine-rm-whitened-guilloche-sil,mismatch,name;price;reference,"F.P. Journe Astronomic Souveraine AST, Stainless Steel, Whitened Guilloche Silver Dial, 44 mm",F.P. Journe Astronomic Souveraine,F.P. Journe,NULL,NULL,AST,0,250000.0,3,3,/api/uploads/aviandco/products/fp-journe-astronomic-souveraine-g0ast-spy-001-1-25a3e5127ab90dee.jpg,https://www.aviandco.com/f-p-journe-astronomic-souveraine-rm-whitened-guilloche-silver-dial-g0ast-spy-001
avi-f-p-journe-automatique-grey-dial-g0an-spy-001,mismatch,name;price;reference,"F.P. Journe Automatique Platinum, Grey Dial, 40 mm",F.P. Journe Automatique,F.P. Journe,NULL,NULL,AN,0,180000.0,3,3,/api/uploads/aviandco/products/fp-journe-automatique-g0an-spy-001-1-20d3e27995444066.jpg,https://www.aviandco.com/f-p-journe-automatique-grey-dial-g0an-spy-001
avi-f-p-journe-automatique-lune-havana-brown-dial-g0al2-spy-00,mismatch,name;price;reference,"F.P. Journe Automatique Lune Havana 18K Rose Gold, Brown Dial, 40 mm",F.P. Journe Automatique Lune Havana,F.P. Journe,NULL,NULL,AL2,0,180000.0,3,3,/api/uploads/aviandco/products/fp-journe-automatique-lune-havana-g0al2-spy-002-1-18053f3f59c907f1.jpg,https://www.aviandco.com/f-p-journe-automatique-lune-havana-brown-dial-g0al2-spy-002
avi-f-p-journe-automatique-lune-silver-dial-g0al2-spy-001,mismatch,name;price;reference,"F.P. Journe Automatique Lune 18K Rose Gold, Whitened Guilloche Silver Dial, 40 mm",F.P. Journe Automatique Lune,F.P. Journe,NULL,NULL,AL2,0,180000.0,3,3,/api/uploads/aviandco/products/fp-journe-automatique-lune-g0al2-spy-001-1-2e9573cf657f73b6.jpg,https://www.aviandco.com/f-p-journe-automatique-lune-silver-dial-g0al2-spy-001
avi-f-p-journe-automatique-reserve-ar2-black-dial-g0ar2-spy-00,mismatch,name;price;reference,"F.P. Journe Automatique Reserve AR2, 18K Rose Gold, Grey Dial, 44 mm",F.P. Journe Automatique Reserve,F.P. Journe,NULL,NULL,ARS2/AR2,0,180000.0,3,3,/api/uploads/aviandco/products/fp-journe-automatique-reserve-g0ars-spy-004-1-4fe56ef08b153435.jpg,https://www.aviandco.com/f-p-journe-automatique-reserve-ar2-black-dial-g0ar2-spy-001
avi-f-p-journe-automatique-reserve-ars2-ar2-black-dial-g0ars2-,mismatch,name,"F.P. Journe Automatique Reserve ARS2/AR2, 18K Rose Gold, Black Dial, 44 mm",There has been an error processing your request,F.P. Journe,NULL,NULL,,0,0,3,0,/api/uploads/aviandco/products/f-p-journe-automatique-reserve-g0ars2-spy-002-1-f78937c9db503064.jpg,https://www.aviandco.com/f-p-journe-automatique-reserve-ars2-ar2-black-dial-g0ars2-spy-002
avi-f-p-journe-automatique-reserve-ars2-ar2-blue-maeve-dial-g0,mismatch,name,"F.P. Journe Automatique Reserve ARS2/AR2, Platinum, Blue-Mauve Dial, 44 mm",There has been an error processing your request,F.P. Journe,NULL,NULL,,0,0,3,0,/api/uploads/aviandco/products/f-p-journe-automatique-reserve-g0ars2-spy-003-1-1-9be4c9eb8ca9f2cf.jpg,https://www.aviandco.com/f-p-journe-automatique-reserve-ars2-ar2-blue-maeve-dial-g0ars2-spy-003
avi-f-p-journe-automatique-reserve-ars2-ar2-slate-grey-dial-g0,mismatch,name;price;reference,"F.P. Journe Automatique Reserve ARS2/AR2, Titanium, Slate Grey Dial, 44 mm",F.P. Journe Automatique Reserve,F.P. Journe,NULL,NULL,ARS2/AR2,0,180000.0,3,3,/api/uploads/aviandco/products/fp-journe-automatique-reserve-g0ars2-spy-001-1-f0a7a364af0ee8b7.jpg,https://www.aviandco.com/f-p-journe-automatique-reserve-ars2-ar2-slate-grey-dial-g0ars2-spy-001
avi-f-p-journe-automatique-reserve-ars2-slate-grey-dial-g0ars2,mismatch,name;price;reference,"F.P. Journe Automatique Reserve ARS2, Titanium, Slate Grey Dial, 44 mm",F.P. Journe Automatique Reserve,F.P. Journe,NULL,NULL,ARS2,0,180000.0,3,3,/api/uploads/aviandco/products/fp-journe-automatique-reserve-g0ars2-spy-004-1-3bb0d683a49a3714.jpg,https://www.aviandco.com/f-p-journe-automatique-reserve-ars2-slate-grey-dial-g0ars2-spy-004
avi-f-p-journe-automatique-reserve-cts2-ct2-blue-maeve-dial-g0,mismatch,name;price;reference,"F.P. Journe Centigraphe CTS2/CT2, Platinum, Blue-Mauve Dial, 44 mm",F.P. Journe Centigraphe,F.P. Journe,NULL,NULL,CTS2/CT2,0,180000.0,3,3,/api/uploads/aviandco/products/fp-journe-centigraphe-g0cts2-spy-004-1-f716670f0fdf6760.jpg,https://www.aviandco.com/f-p-journe-automatique-reserve-cts2-ct2-blue-maeve-dial-g0cts2-spy-004
avi-f-p-journe-automatique-salmon-dial-g0an-spy-002,mismatch,name;price;reference,"F.P. Journe Automatique 18K Rose Gold, Salmon Dial, 40 mm",F.P. Journe Automatique,F.P. Journe,NULL,NULL,AN,0,180000.0,3,3,/api/uploads/aviandco/products/fp-journe-automatique-g0an-spy-002-1-1-69f729433b0f9686.jpg,https://www.aviandco.com/f-p-journe-automatique-salmon-dial-g0an-spy-002
avi-f-p-journe-centigraphe-ct2-grey-dial-g0ct2-spy-001,mismatch,name;price;reference,"F.P. Journe Centigraphe CT2, 18K Rose Gold, Grey Dial, 44 mm",F.P. Journe Centigraphe,F.P. Journe,NULL,NULL,CT2,0,180000.0,3,3,/api/uploads/aviandco/products/fp-journe-centigraphe-g0ct2-spy-001-1-949be284b3d69ee5.jpg,https://www.aviandco.com/f-p-journe-centigraphe-ct2-grey-dial-g0ct2-spy-001
avi-f-p-journe-centigraphe-cts2-ct2-black-dial-g0cts2-spy-003,mismatch,name,"F.P. Journe Centigraphe CTS2/CT2, 18K Rose Gold, Black Dial, 44 mm",There has been an error processing your request,F.P. Journe,NULL,NULL,,0,0,3,0,/api/uploads/aviandco/products/fp-journe-centigraphe-g0cts2-spy-003-1-466201178b9d44cf.jpg,https://www.aviandco.com/f-p-journe-centigraphe-cts2-ct2-black-dial-g0cts2-spy-003
avi-f-p-journe-centigraphe-slate-grey-dial-g0cts-spy-001,mismatch,name,"F.P. Journe Centigraphe Sport CTS, Titanium, Slate Grey Dial, 42 mm",There has been an error processing your request,F.P. Journe,NULL,NULL,,0,0,3,0,/api/uploads/aviandco/products/fp-journe-centigraphe-sport-g0cts-spy-001-1-f34e6f0902d4b2e9.jpg,https://www.aviandco.com/f-p-journe-centigraphe-slate-grey-dial-g0cts-spy-001
avi-f-p-journe-centigraphe-slate-grey-dial-g0cts-spy-002,mismatch,name,"F.P. Journe Centigraphe Sport CTS, Titanium, Slate Grey Dial, 42 mm",There has been an error processing your request,F.P. Journe,NULL,NULL,,0,0,3,0,/api/uploads/aviandco/products/fp-journe-centigraphe-sport-g0cts-spy-002-1-9fc0469a26d584e5.jpg,https://www.aviandco.com/f-p-journe-centigraphe-slate-grey-dial-g0cts-spy-002
avi-f-p-journe-centigraphe-slate-grey-dial-g0cts2-spy-002,mismatch,name;price;reference,"F.P. Journe Centigraphe CTS2/CT2, Titanium, Slate Grey Dial, 44 mm",F.P. Journe Centigraphe,F.P. Journe,NULL,NULL,CTS2/CT2,0,180000.0,3,3,/api/uploads/aviandco/products/fp-journe-centigraphe-g0cts2-spy-002-1-33f3681ae542fbd5.jpg,https://www.aviandco.com/f-p-journe-centigraphe-slate-grey-dial-g0cts2-spy-002
avi-f-p-journe-centigraphe-slate-grey-dial-g0cts2-spy-006,mismatch,name;price;reference,"F.P. Journe Centigraphe CTS2, Titanium, Slate Grey Dial, 44 mm",F.P. Journe Centigraphe,F.P. Journe,NULL,NULL,CTS2,0,180000.0,3,3,/api/uploads/aviandco/products/fp-journe-centigraphe-g0cts2-spy-006-1-4a499a11827cdf61.jpg,https://www.aviandco.com/f-p-journe-centigraphe-slate-grey-dial-g0cts2-spy-006
avi-f-p-journe-centigraphe-souverain-silver-dial-g0ctsouv-spy-,mismatch,name;price;reference,"F.P. Journe Centigraphe Souverain CT, 18K Rose Gold, Silver Dial, 40 mm",F.P. Journe Centigraphe Souverain,F.P. Journe,NULL,NULL,CT,0,200000.0,3,3,/api/uploads/aviandco/products/fp-journe-centigraphe-souverain-ct-g0ctsouv-spy-002-1-e6bf2a77f8f792c9.jpg,https://www.aviandco.com/f-p-journe-centigraphe-souverain-silver-dial-g0ctsouv-spy-002
avi-f-p-journe-centigraphe-sport-slate-grey-dial-g0cts-spy-003,mismatch,name;price;reference,"F.P. Journe Centigraphe Sport CTS, Aluminum, Slate Grey Dial, 42 mm",F.P. Journe Centigraphe Sport,F.P. Journe,NULL,NULL,CTS,0,180000.0,3,3,/api/uploads/aviandco/products/fp-journe-centigraphe-sport-g0cts-spy-003-1-c89543aee32b489d.jpg,https://www.aviandco.com/f-p-journe-centigraphe-sport-slate-grey-dial-g0cts-spy-003
avi-f-p-journe-centigraphe-yellow-dial-g0cts2-spy-001,mismatch,name;price;reference,"F.P. Journe Centigraphe CTS2/CT2, Titanium, Yellow Dial, 44 mm",F.P. Journe Centigraphe,F.P. Journe,NULL,NULL,CTS2/CT2,0,180000.0,3,3,/api/uploads/aviandco/products/fp-journe-centigraphe-g0cts2-spy-001-1-e5eda0ecb153e8ca.jpg,https://www.aviandco.com/f-p-journe-centigraphe-yellow-dial-g0cts2-spy-001
