id,status,notes,db_name,source_name,db_brand,db_model,db_reference,source_reference,db_price,source_price,db_image_count,source_image_count,image,source_url
avi-rolex-oyster-perpetual-28-276200-mediterranean-blue-index-,mismatch,name;reference,"Rolex Oyster Perpetual 28 276200, Stainless Steel, Mediterranean Blue Index Dial, Oyster Bracelet, 28 mm (2026)",Rolex Oyster Perpetual 28,Rolex,NULL,NULL,276200,10000,10000.0,3,3,/api/uploads/aviandco/products/rolex-perpetual-28-276200-003-1-f70b11ff12c04ba9.jpg,https://www.aviandco.com/rolex-oyster-perpetual-28-276200-mediterranean-blue-index-dial-276200-003
avi-rolex-oyster-perpetual-28-276200-pistashio-green-dial-2762,mismatch,name;reference,"Rolex Oyster Perpetual 28 276200, Stainless Steel, Pistachio Green Dial, Oyster Bracelet, 28 mm (2026)",Rolex Oyster Perpetual 28,Rolex,NULL,NULL,276200,10800,10800.0,12,3,/api/uploads/aviandco/products/rolex-oyster-perpetual-28-276200-001-1-b876427dd3bd35d9.jpg,https://www.aviandco.com/rolex-oyster-perpetual-28-276200-pistashio-green-dial-276200-001
avi-rolex-oyster-perpetual-28-276208-green-stone-dial-g0276208,mismatch,name;price;reference,"Rolex Oyster Perpetual 28 276208, 18K Yellow Gold, Green Stone Dial, Oyster Bracelet, 28 mm (2026)",Rolex Oyster Perpetual 28,Rolex,NULL,NULL,276208,0,40000.0,3,3,/api/uploads/aviandco/products/rolex-oyster-perpetual-28-276208-green-stone-dial-g0276208-spy-001-1-665c564e98ad6b45.jpg,https://www.aviandco.com/rolex-oyster-perpetual-28-276208-green-stone-dial-g0276208-spy-001
avi-rolex-oyster-perpetual-31-277200-turquoise-dial-g0277200-0,mismatch,name;reference,"Rolex Oyster Perpetual 31 277200, Stainless Steel, Turquoise Index Dial, 31 mm",Rolex Oyster Perpetual 31,Rolex,NULL,NULL,277200,16000,16000.0,3,3,/api/uploads/aviandco/products/rolex-oyster-perpetual-277200-tiffany-1-1-1-1-be6fc947de95aeee.jpg,https://www.aviandco.com/rolex-oyster-perpetual-31-277200-turquoise-dial-g0277200-003
avi-rolex-oyster-perpetual-34-124205-blue-stone-dial-g0124205-,mismatch,name;price;reference,"Rolex Oyster Perpetual 34 124205, 18K Rose Gold, Blue Stone Dial, Oyster Bracelet, 34 mm (2026)",Rolex Oyster Perpetual 34,Rolex,NULL,NULL,124205,0,40000.0,3,3,/api/uploads/aviandco/products/rolex-oyster-perpetual-28-g0124205-spy-001-1-7b16b48bf83f8e23.jpg,https://www.aviandco.com/rolex-oyster-perpetual-34-124205-blue-stone-dial-g0124205-spy-001
avi-rolex-oyster-perpetual-34-124208-black-dial-g0124208-spy-0,mismatch,name;price;reference,"Rolex Oyster Perpetual 34 124208, 18K Yellow Gold, Black Dial, Oyster Bracelet, 34 mm (2026)",Rolex Oyster Perpetual 34,Rolex,NULL,NULL,124208,0,40000.0,3,3,/api/uploads/aviandco/products/rolex-oyster-perpetual-34-g0124208-spy-001-b503b770d3f98bd0.jpg,https://www.aviandco.com/rolex-oyster-perpetual-34-124208-black-dial-g0124208-spy-001
avi-rolex-oyster-perpetual-34-124208-white-dial-g0124208-spy-0,mismatch,name;price;reference,"Rolex Oyster Perpetual 34 124208, 18K Yellow Gold, White Dial, Oyster Bracelet, 34 mm (2026)",Rolex Oyster Perpetual 34,Rolex,NULL,NULL,124208,0,40000.0,3,3,/api/uploads/aviandco/products/rolex-oyster-perpetual-34-g0124208-spy-002-1-8a8b692b41a96205.jpg,https://www.aviandco.com/rolex-oyster-perpetual-34-124208-white-dial-g0124208-spy-002
avi-rolex-oyster-perpetual-34-124248rbr-mother-of-pearl-dial-g,mismatch,name;price;reference,"Rolex Oyster Perpetual 34 124248RBR, 18K Yellow Gold, Mother of Pearl Dial, Diamond Bezel, Oyster Bracelet, 34 mm (2026)",Rolex Oyster Perpetual 34,Rolex,NULL,NULL,124248RBR,0,50000.0,3,3,/api/uploads/aviandco/products/rolex-oyster-perpetual-34-g0124248rbr-spy-002-1-0224f2803a61483e.jpg,https://www.aviandco.com/rolex-oyster-perpetual-34-124248rbr-mother-of-pearl-dial-g0124248rbr-spy-002
avi-rolex-oyster-perpetual-34-124248rbr-turquoise-dial-g012424,mismatch,name;price;reference,"Rolex Oyster Perpetual 34 124248RBR, 18K Yellow Gold, Turquoise Dial, Diamond Bezel, Oyster Bracelet, 34 mm (2026)",Rolex Oyster Perpetual 34,Rolex,NULL,NULL,124248RBR,0,50000.0,3,3,/api/uploads/aviandco/products/rolex-oyster-perpetual-34-g0124248rbr-spy-001-1-016caf17e533ebe7.jpg,https://www.aviandco.com/rolex-oyster-perpetual-34-124248rbr-turquoise-dial-g0124248rbr-spy-001
avi-rolex-oyster-perpetual-36-126000-multicolored-motif-dial-g,mismatch,name;price;reference,"Rolex Oyster Perpetual 36 126000, Stainless Steel, Multicolored Motif Dial, Oyster Bracelet, 36 mm (2026)",Rolex Oyster Perpetual 36,Rolex,NULL,NULL,126000,0,10000.0,3,3,/api/uploads/aviandco/products/rolex-oyster-perpetual-36-g0126000-spy-001-1-1372451a276181aa.jpg,https://www.aviandco.com/rolex-oyster-perpetual-36-126000-multicolored-motif-dial-g0126000-spy-001
